eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.4429473578929901,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,-0.00443142609272187,"[[0, 12, 1, 6, 14, 12, 3], [0, 0, 2, 2, 13, 0, 0], [0, 0, 0, 0, 0, 0, 0], [12, 12, 3, 25, 19, 20, 6], [0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 6, 14, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",1.8055,1.662,0.554,,,,,,,,,
,,,,,,,,,,0.7487,0.0,1.0,1.0,,,,,
,,,,,,,,,,,,1.0,1.0,4.9743,1.206,0.201,3141391315392.0,0.7487488985061646
0.44243955612182617,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,-0.009002009102317755,"[[0, 12, 1, 6, 14, 12, 3], [0, 0, 2, 3, 12, 0, 0], [0, 0, 0, 0, 0, 0, 0], [12, 12, 3, 26, 18, 20, 6], [0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 6, 14, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",1.1829,2.536,0.845,,,1.0,1.0,,,,,
